browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,link,age,sex,handedness,,,,,,,,,,,,,,,,,,,,,
Microsoft Edge,98.0.1108.50,1280,720,Windows,en-US,2022-02-16_18:29:47,2022-02-16_13:29:47,https://www.testable.org/experiment/7726/501129/start,20,male,ambidextrous,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rowNo,type,stim1,stim2,stim3,stim4,presTime,ISI,responseWindow,key,feedback,feedbackTime,feedbackOptions,stimFormat,random,keyboard,cursor,order,d,k,PracticeTrials,Hand,Condition,H,Magnitude,Numbers,presTime_ms,presTime_f,presTime_fDuration,timestamp,response,RT,correct
27,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Right,Compatible,-1,Larger5,6,396;396;396,19;19;19,20.83,63187,k,417,1
9,test,Black,Fixation,Black,number3,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Left,Compatible,1,Smaller5,3,396;396;396,19;19;19,20.83,64823,d,448,1
28,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Right,Compatible,-1,Larger5,7,396;396;396,19;19;19,20.83,66381,k,382,1
7,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Left,Compatible,1,Smaller5,1,395;396;396,19;19;19,20.83,68011,d,448,1
6,test,Black,Fixation,Black,number1,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Left,Compatible,1,Smaller5,1,396;396;396,19;19;19,20.83,69581,d,395,1
14,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Right,Compatible,-1,Larger5,7,396;396;396,19;19;19,20.83,71147,k,397,1
20,test,Black,Fixation,Black,number4,400;400;400,0;0;0,lastStim,d,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Left,Compatible,1,Smaller5,4,396;396;396,19;19;19,20.84,72739,k,406,0
15,test,Black,Fixation,Black,number7,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Right,Compatible,-1,Larger5,7,395;396;396,19;19;19,20.83,74860,k,527,1
12,test,Black,Fixation,Black,number6,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Right,Compatible,-1,Larger5,6,396;396;396,19;19;19,20.84,76578,d,537,0
29,test,Black,Fixation,Black,number9,400;400;400,0;0;0,lastStim,k,incorrect:Incorrect,400,center,.jpg,1,d k,hide,1.C-NC,Smaller5,Larger5,Yes,Right,Compatible,-1,Larger5,9,395;396;396,19;19;19,20.83,78727,k,562,1
